LONG_SCHOOL_YEAR,SCHOOL_DISTRCT_CD,SCHOOL_DSTRCT_NM,INSTN_NUMBER,INSTN_NAME,TEST_CMPNT_TYP_CD,NATIONAL_NUM_TESTED_CNT,STATE_NUM_TESTED_CNT,DSTRCT_NUM_TESTED_CNT,INSTN_NUM_TESTED_CNT,STATE_AVG_SCORE_VAL,DSTRCT_AVG_SCORE_VAL,INSTN_AVG_SCORE_VAL,,
2018-19,623,Catoosa County,109,Heritage High School,Math Section Score - New,2220087,49344,38,25,504,555,566,,NEW SCALE
2018-19,623,Catoosa County,109,Heritage High School,Reading Test  Score - New,2220087,49344,38,25,264,288,293,,NEW SCALE
2018-19,623,Catoosa County,109,Heritage High School,WritLang Test  Score - New,2220087,49347,38,25,259,285,289,,NEW SCALE
2014-15,731,Taliaferro County,102,Taliaferro County School,Combined,1332096,84860,15,15,1352,1018,1018,,NEW SCALE
2018-19,623,Catoosa County,1052,Lakeview-Fort Oglethorpe High School,Essay Analysis Score - New,1747071,19600,11,1,3,4,,,NEW SCALE
2018-19,623,Catoosa County,1052,Lakeview-Fort Oglethorpe High School,Essay Reading Score - New,1747071,19600,11,1,5,4,,,NEW SCALE
2018-19,623,Catoosa County,1052,Lakeview-Fort Oglethorpe High School,Essay Total,1747071,19600,11,1,13,13,,,NEW SCALE
2018-19,623,Catoosa County,1052,Lakeview-Fort Oglethorpe High School,Essay Writing Score - New,1747071,19600,11,1,5,5,,,NEW SCALE
2018-19,623,Catoosa County,1052,Lakeview-Fort Oglethorpe High School,Evidence Based Reading and Writing - New,1747071,49344,38,6,523,574,,,NEW SCALE
2018-19,623,Catoosa County,1052,Lakeview-Fort Oglethorpe High School,Math Section Score - New,2220087,49344,38,6,504,555,,,NEW SCALE
2018-19,623,Catoosa County,1052,Lakeview-Fort Oglethorpe High School,Reading Test  Score - New,2220087,49344,38,6,264,288,,,NEW SCALE
2018-19,623,Catoosa County,1052,Lakeview-Fort Oglethorpe High School,WritLang Test  Score - New,2220087,49347,38,6,259,285,,,NEW SCALE
2015-16,731,Taliaferro County,102,Taliaferro County School,Combined Test Score,,28212.33333,3,3,1084,,,,NEW SCALE
2018-19,623,Catoosa County,4052,Ringgold High School,Essay Analysis Score - New,1747071,19600,11,3,3,4,,,NEW SCALE
2018-19,623,Catoosa County,4052,Ringgold High School,Essay Reading Score - New,1747071,19600,11,3,5,4,,,NEW SCALE
2018-19,623,Catoosa County,4052,Ringgold High School,Essay Total,1747071,19600,11,3,13,13,,,NEW SCALE
2018-19,623,Catoosa County,4052,Ringgold High School,Essay Writing Score - New,1747071,19600,11,3,5,5,,,NEW SCALE
2018-19,623,Catoosa County,4052,Ringgold High School,Evidence Based Reading and Writing - New,1747071,49344,38,7,523,574,,,NEW SCALE
2018-19,623,Catoosa County,4052,Ringgold High School,Math Section Score - New,2220087,49344,38,7,504,555,,,NEW SCALE
2018-19,623,Catoosa County,4052,Ringgold High School,Reading Test  Score - New,2220087,49344,38,7,264,288,,,NEW SCALE
2018-19,623,Catoosa County,4052,Ringgold High School,WritLang Test  Score - New,2220087,49347,38,7,259,285,,,NEW SCALE
2016-17,731,Taliaferro County,102,Taliaferro County School,Combined Test Score,1715481,62394.33333,6,6,1053,,,,NEW SCALE
2018-19,624,Charlton County,287,Charlton County High School,Essay Analysis Score - New,1747071,19600,10,10,3,3,3,,NEW SCALE
2018-19,624,Charlton County,287,Charlton County High School,Essay Reading Score - New,1747071,19600,10,10,5,4,4,,NEW SCALE
2018-19,624,Charlton County,287,Charlton County High School,Essay Total,1747071,19600,10,10,13,12,12,,NEW SCALE
2018-19,624,Charlton County,287,Charlton County High School,Essay Writing Score - New,1747071,19600,10,10,5,5,5,,NEW SCALE
2018-19,624,Charlton County,287,Charlton County High School,Evidence Based Reading and Writing - New,1747071,49344,34,34,523,509,509,,NEW SCALE
2018-19,624,Charlton County,287,Charlton County High School,Math Section Score - New,2220087,49344,34,34,504,480,480,,NEW SCALE
2018-19,624,Charlton County,287,Charlton County High School,Reading Test  Score - New,2220087,49344,34,34,264,257,257,,NEW SCALE
2018-19,624,Charlton County,287,Charlton County High School,WritLang Test  Score - New,2220087,49347,34,34,259,252,252,,NEW SCALE
2010-11,742,Turner County,1050,Turner County Specialty School,Combined,1267239,84240,56,56,1338,1198,1198,,NEW SCALE
2018-19,625,Savannah-Chatham County,101,Johnson High School,Essay Analysis Score - New,1747071,19600,389,39,3,3,3,,NEW SCALE
2018-19,625,Savannah-Chatham County,101,Johnson High School,Essay Reading Score - New,1747071,19600,389,39,5,5,4,,NEW SCALE
2018-19,625,Savannah-Chatham County,101,Johnson High School,Essay Total,1747071,19600,389,39,13,13,11,,NEW SCALE
2018-19,625,Savannah-Chatham County,101,Johnson High School,Essay Writing Score - New,1747071,19600,389,39,5,5,4,,NEW SCALE
2018-19,625,Savannah-Chatham County,101,Johnson High School,Evidence Based Reading and Writing - New,1747071,49344,988,81,523,505,452,,NEW SCALE
2018-19,625,Savannah-Chatham County,101,Johnson High School,Math Section Score - New,2220087,49344,988,81,504,477,434,,NEW SCALE
2018-19,625,Savannah-Chatham County,101,Johnson High School,Reading Test  Score - New,2220087,49344,988,81,264,255,230,,NEW SCALE
2018-19,625,Savannah-Chatham County,101,Johnson High School,WritLang Test  Score - New,2220087,49347,989,81,259,249,222,,NEW SCALE
2011-12,742,Turner County,1050,Turner County Specialty School,Combined,1284459,86367,52,52,1342,1202,1202,,NEW SCALE
2018-19,625,Savannah-Chatham County,108,Early College Program,Essay Analysis Score - New,1747071,19600,389,21,3,3,4,,NEW SCALE
2018-19,625,Savannah-Chatham County,108,Early College Program,Essay Reading Score - New,1747071,19600,389,21,5,5,5,,NEW SCALE
2018-19,625,Savannah-Chatham County,108,Early College Program,Essay Total,1747071,19600,389,21,13,13,14,,NEW SCALE
2018-19,625,Savannah-Chatham County,108,Early College Program,Essay Writing Score - New,1747071,19600,389,21,5,5,5,,NEW SCALE
2018-19,625,Savannah-Chatham County,108,Early College Program,Evidence Based Reading and Writing - New,1747071,49344,988,36,523,505,539,,NEW SCALE
2018-19,625,Savannah-Chatham County,108,Early College Program,Math Section Score - New,2220087,49344,988,36,504,477,512,,NEW SCALE
2018-19,625,Savannah-Chatham County,108,Early College Program,Reading Test  Score - New,2220087,49344,988,36,264,255,271,,NEW SCALE
2018-19,625,Savannah-Chatham County,108,Early College Program,WritLang Test  Score - New,2220087,49347,989,36,259,249,269,,NEW SCALE
2012-13,742,Turner County,1050,Turner County Specialty School,Combined,1295267,86088,46,46,1337,1227,1227,,NEW SCALE
2018-19,625,Savannah-Chatham County,115,Woodville-Tompkins Technical and Career High School,Essay Analysis Score - New,1747071,19600,389,26,3,3,3,,NEW SCALE
2018-19,625,Savannah-Chatham County,115,Woodville-Tompkins Technical and Career High School,Essay Reading Score - New,1747071,19600,389,26,5,5,4,,NEW SCALE
2018-19,625,Savannah-Chatham County,115,Woodville-Tompkins Technical and Career High School,Essay Total,1747071,19600,389,26,13,13,12,,NEW SCALE
2018-19,625,Savannah-Chatham County,115,Woodville-Tompkins Technical and Career High School,Essay Writing Score - New,1747071,19600,389,26,5,5,5,,NEW SCALE
2018-19,625,Savannah-Chatham County,115,Woodville-Tompkins Technical and Career High School,Evidence Based Reading and Writing - New,1747071,49344,988,115,523,505,495,,NEW SCALE
2018-19,625,Savannah-Chatham County,115,Woodville-Tompkins Technical and Career High School,Math Section Score - New,2220087,49344,988,115,504,477,475,,NEW SCALE
2018-19,625,Savannah-Chatham County,115,Woodville-Tompkins Technical and Career High School,Reading Test  Score - New,2220087,49344,988,115,264,255,250,,NEW SCALE
2018-19,625,Savannah-Chatham County,115,Woodville-Tompkins Technical and Career High School,WritLang Test  Score - New,2220087,49347,989,116,259,249,245,,NEW SCALE
2013-14,742,Turner County,1050,Turner County Specialty School,Combined,1306039,82852,54,54,1352,1220,1220,,NEW SCALE
2018-19,625,Savannah-Chatham County,117,New Hampstead High School,Essay Analysis Score - New,1747071,19600,389,33,3,3,3,,NEW SCALE
2018-19,625,Savannah-Chatham County,117,New Hampstead High School,Essay Reading Score - New,1747071,19600,389,33,5,5,4,,NEW SCALE
2018-19,625,Savannah-Chatham County,117,New Hampstead High School,Essay Total,1747071,19600,389,33,13,13,11,,NEW SCALE
2018-19,625,Savannah-Chatham County,117,New Hampstead High School,Essay Writing Score - New,1747071,19600,389,33,5,5,4,,NEW SCALE
2018-19,625,Savannah-Chatham County,117,New Hampstead High School,Evidence Based Reading and Writing - New,1747071,49344,988,106,523,505,469,,NEW SCALE
2018-19,625,Savannah-Chatham County,117,New Hampstead High School,Math Section Score - New,2220087,49344,988,106,504,477,438,,NEW SCALE
2018-19,625,Savannah-Chatham County,117,New Hampstead High School,Reading Test  Score - New,2220087,49344,988,106,264,255,238,,NEW SCALE
2018-19,625,Savannah-Chatham County,117,New Hampstead High School,WritLang Test  Score - New,2220087,49347,989,106,259,249,231,,NEW SCALE
2017-18,731,Taliaferro County,102,Taliaferro County School,Combined Test Score,2136539,65795,8,8,1052,,,,
2018-19,625,Savannah-Chatham County,210,The School of Liberal Studies at Savannah High,Essay Analysis Score - New,1747071,19600,389,6,3,3,,,NEW SCALE
2018-19,625,Savannah-Chatham County,210,The School of Liberal Studies at Savannah High,Essay Reading Score - New,1747071,19600,389,6,5,5,,,NEW SCALE
2018-19,625,Savannah-Chatham County,210,The School of Liberal Studies at Savannah High,Essay Total,1747071,19600,389,6,13,13,,,NEW SCALE
2018-19,625,Savannah-Chatham County,210,The School of Liberal Studies at Savannah High,Essay Writing Score - New,1747071,19600,389,6,5,5,,,NEW SCALE
2018-19,625,Savannah-Chatham County,210,The School of Liberal Studies at Savannah High,Evidence Based Reading and Writing - New,1747071,49344,988,38,523,505,422,,NEW SCALE
2018-19,625,Savannah-Chatham County,210,The School of Liberal Studies at Savannah High,Math Section Score - New,2220087,49344,988,38,504,477,398,,NEW SCALE
2018-19,625,Savannah-Chatham County,210,The School of Liberal Studies at Savannah High,Reading Test  Score - New,2220087,49344,988,38,264,255,214,,NEW SCALE
2018-19,625,Savannah-Chatham County,210,The School of Liberal Studies at Savannah High,WritLang Test  Score - New,2220087,49347,989,38,259,249,208,,NEW SCALE
2018-19,731,Taliaferro County,102,Taliaferro County School,Combined Test Score,2220087,49345,2,2,1027,,,,NEW SCALE
2018-19,625,Savannah-Chatham County,411,Islands High School,Essay Analysis Score - New,1747071,19600,389,51,3,3,3,,NEW SCALE
2018-19,625,Savannah-Chatham County,411,Islands High School,Essay Reading Score - New,1747071,19600,389,51,5,5,5,,NEW SCALE
2018-19,625,Savannah-Chatham County,411,Islands High School,Essay Total,1747071,19600,389,51,13,13,13,,NEW SCALE
2018-19,625,Savannah-Chatham County,411,Islands High School,Essay Writing Score - New,1747071,19600,389,51,5,5,5,,NEW SCALE
2018-19,625,Savannah-Chatham County,411,Islands High School,Evidence Based Reading and Writing - New,1747071,49344,988,121,523,505,527,,NEW SCALE
2018-19,625,Savannah-Chatham County,411,Islands High School,Math Section Score - New,2220087,49344,988,121,504,477,487,,NEW SCALE
2018-19,625,Savannah-Chatham County,411,Islands High School,Reading Test  Score - New,2220087,49344,988,121,264,255,266,,NEW SCALE
2018-19,625,Savannah-Chatham County,411,Islands High School,WritLang Test  Score - New,2220087,49347,989,121,259,249,261,,NEW SCALE
2014-15,732,Tattnall County,194,Tattnall County High School,Combined,1332096,84860,150,150,1352,1287,1287,,NEW SCALE
2018-19,625,Savannah-Chatham County,499,Savannah Arts Academy,Essay Analysis Score - New,1747071,19600,389,110,3,3,4,,NEW SCALE
2018-19,625,Savannah-Chatham County,499,Savannah Arts Academy,Essay Reading Score - New,1747071,19600,389,110,5,5,5,,NEW SCALE
2018-19,625,Savannah-Chatham County,499,Savannah Arts Academy,Essay Total,1747071,19600,389,110,13,13,15,,NEW SCALE
2018-19,625,Savannah-Chatham County,499,Savannah Arts Academy,Essay Writing Score - New,1747071,19600,389,110,5,5,6,,NEW SCALE
2018-19,625,Savannah-Chatham County,499,Savannah Arts Academy,Evidence Based Reading and Writing - New,1747071,49344,988,154,523,505,612,,NEW SCALE
2018-19,625,Savannah-Chatham County,499,Savannah Arts Academy,Math Section Score - New,2220087,49344,988,154,504,477,579,,NEW SCALE
2018-19,625,Savannah-Chatham County,499,Savannah Arts Academy,Reading Test  Score - New,2220087,49344,988,154,264,255,308,,NEW SCALE
2018-19,625,Savannah-Chatham County,499,Savannah Arts Academy,WritLang Test  Score - New,2220087,49347,989,154,259,249,304,,NEW SCALE
2015-16,732,Tattnall County,194,Tattnall County High School,Combined Test Score,,28212.33333,33,33,1084,1009,1009,,NEW SCALE
2018-19,625,Savannah-Chatham County,2052,Beach High School,Essay Analysis Score - New,1747071,19600,389,21,3,3,3,,NEW SCALE
2018-19,625,Savannah-Chatham County,2052,Beach High School,Essay Reading Score - New,1747071,19600,389,21,5,5,4,,NEW SCALE
2018-19,625,Savannah-Chatham County,2052,Beach High School,Essay Total,1747071,19600,389,21,13,13,11,,NEW SCALE
2018-19,625,Savannah-Chatham County,2052,Beach High School,Essay Writing Score - New,1747071,19600,389,21,5,5,4,,NEW SCALE
2018-19,625,Savannah-Chatham County,2052,Beach High School,Evidence Based Reading and Writing - New,1747071,49344,988,73,523,505,462,,NEW SCALE
2018-19,625,Savannah-Chatham County,2052,Beach High School,Math Section Score - New,2220087,49344,988,73,504,477,432,,NEW SCALE
2018-19,625,Savannah-Chatham County,2052,Beach High School,Reading Test  Score - New,2220087,49344,988,73,264,255,234,,NEW SCALE
2018-19,625,Savannah-Chatham County,2052,Beach High School,WritLang Test  Score - New,2220087,49347,989,73,259,249,228,,NEW SCALE
2016-17,732,Tattnall County,194,Tattnall County High School,Combined Test Score,1715481,62394.33333,96,96,1053,1000,1000,,NEW SCALE
2018-19,625,Savannah-Chatham County,3056,Groves High School,Essay Analysis Score - New,1747071,19600,389,14,3,3,3,,NEW SCALE
2018-19,625,Savannah-Chatham County,3056,Groves High School,Essay Reading Score - New,1747071,19600,389,14,5,5,4,,NEW SCALE
2018-19,625,Savannah-Chatham County,3056,Groves High School,Essay Total,1747071,19600,389,14,13,13,11,,NEW SCALE
2018-19,625,Savannah-Chatham County,3056,Groves High School,Essay Writing Score - New,1747071,19600,389,14,5,5,5,,NEW SCALE
2018-19,625,Savannah-Chatham County,3056,Groves High School,Evidence Based Reading and Writing - New,1747071,49344,988,46,523,505,445,,NEW SCALE
2018-19,625,Savannah-Chatham County,3056,Groves High School,Math Section Score - New,2220087,49344,988,46,504,477,428,,NEW SCALE
2018-19,625,Savannah-Chatham County,3056,Groves High School,Reading Test  Score - New,2220087,49344,988,46,264,255,224,,NEW SCALE
2018-19,625,Savannah-Chatham County,3056,Groves High School,WritLang Test  Score - New,2220087,49347,989,46,259,249,220,,NEW SCALE
2010-11,743,Twiggs County,201,Twiggs County High School,Combined,1267239,84240,41,41,1338,1116,1116,,NEW SCALE
2018-19,625,Savannah-Chatham County,5060,Jenkins High School,Essay Analysis Score - New,1747071,19600,389,38,3,3,3,,NEW SCALE
2018-19,625,Savannah-Chatham County,5060,Jenkins High School,Essay Reading Score - New,1747071,19600,389,38,5,5,4,,NEW SCALE
2018-19,625,Savannah-Chatham County,5060,Jenkins High School,Essay Total,1747071,19600,389,38,13,13,11,,NEW SCALE
2018-19,625,Savannah-Chatham County,5060,Jenkins High School,Essay Writing Score - New,1747071,19600,389,38,5,5,4,,NEW SCALE
2018-19,625,Savannah-Chatham County,5060,Jenkins High School,Evidence Based Reading and Writing - New,1747071,49344,988,101,523,505,519,,NEW SCALE
2018-19,625,Savannah-Chatham County,5060,Jenkins High School,Math Section Score - New,2220087,49344,988,101,504,477,496,,NEW SCALE
2018-19,625,Savannah-Chatham County,5060,Jenkins High School,Reading Test  Score - New,2220087,49344,988,101,264,255,260,,NEW SCALE
2018-19,625,Savannah-Chatham County,5060,Jenkins High School,WritLang Test  Score - New,2220087,49347,989,101,259,249,259,,NEW SCALE
2011-12,743,Twiggs County,201,Twiggs County High School,Combined,1284459,86367,34,34,1342,1075,1075,,NEW SCALE
2018-19,625,Savannah-Chatham County,5070,Windsor Forest High School,Essay Analysis Score - New,1747071,19600,389,30,3,3,3,,NEW SCALE
2018-19,625,Savannah-Chatham County,5070,Windsor Forest High School,Essay Reading Score - New,1747071,19600,389,30,5,5,5,,NEW SCALE
2018-19,625,Savannah-Chatham County,5070,Windsor Forest High School,Essay Total,1747071,19600,389,30,13,13,13,,NEW SCALE
2018-19,625,Savannah-Chatham County,5070,Windsor Forest High School,Essay Writing Score - New,1747071,19600,389,30,5,5,5,,NEW SCALE
2018-19,625,Savannah-Chatham County,5070,Windsor Forest High School,Evidence Based Reading and Writing - New,1747071,49344,988,117,523,505,472,,NEW SCALE
2018-19,625,Savannah-Chatham County,5070,Windsor Forest High School,Math Section Score - New,2220087,49344,988,117,504,477,449,,NEW SCALE
2018-19,625,Savannah-Chatham County,5070,Windsor Forest High School,Reading Test  Score - New,2220087,49344,988,117,264,255,242,,NEW SCALE
2018-19,625,Savannah-Chatham County,5070,Windsor Forest High School,WritLang Test  Score - New,2220087,49347,989,117,259,249,230,,NEW SCALE
2012-13,743,Twiggs County,201,Twiggs County High School,Combined,1295267,86088,24,24,1337,1128,1128,,NEW SCALE
2018-19,626,Chattahoochee County,206,Chattahoochee County High School,Essay Analysis Score - New,1747071,19600,6,6,3,,,,NEW SCALE
2018-19,626,Chattahoochee County,206,Chattahoochee County High School,Essay Reading Score - New,1747071,19600,6,6,5,,,,NEW SCALE
2018-19,626,Chattahoochee County,206,Chattahoochee County High School,Essay Total,1747071,19600,6,6,13,,,,NEW SCALE
2018-19,626,Chattahoochee County,206,Chattahoochee County High School,Essay Writing Score - New,1747071,19600,6,6,5,,,,NEW SCALE
